dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1677204000,2023-02-24 02:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,6.35,10000,2.98,4.44,4.19,8.96,1006,,,79,2.57,190,,,,,,20,801,Clouds,few clouds,02n
1677207600,2023-02-24 03:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,6.66,10000,3.1,5.24,5.24,8.4,1000,,,78,2.06,150,,0.1,,,,40,500,Rain,light rain,10n
1677211200,2023-02-24 04:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,5.4,10000,3.25,2.59,3.57,8.4,1007,,,86,3.6,120,,0.51,,,,0,500,Rain,light rain,10n
1677214800,2023-02-24 05:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,5.7,10000,3.54,3.67,3.63,7.85,1007,,,86,2.57,0,,1.78,,,,100,501,Rain,moderate rain,10n
1677218400,2023-02-24 06:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,5.37,10000,3.22,2.89,3.68,7.85,1007,,,86,3.09,100,,0.51,,,,40,500,Rain,light rain,10n
1677222000,2023-02-24 07:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,5.66,10000,3.67,2.6,4.19,7.85,1007,,,87,4.12,140,,0.25,,,,100,500,Rain,light rain,10n
1677225600,2023-02-24 08:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,5.58,10000,3.75,2,4.19,6.41,1005,,,88,5.14,130,,0.43,,,,100,500,Rain,light rain,10n
1677229200,2023-02-24 09:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,5.41,10000,4.06,0.97,3.63,6.29,1005,,,91,7.2,130,,0.25,,,,100,500,Rain,light rain,10n
1677232800,2023-02-24 10:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,5.33,10000,3.98,0.53,3.63,6.24,1004,,,91,8.23,110,,4.27,,,,100,502,Rain,heavy intensity rain,10n
1677236400,2023-02-24 11:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,5.2,8047,4.31,1.29,3.63,6.24,1004,,,94,5.66,170,,7.32,,,,100,502,Rain,heavy intensity rain,10n
1677236400,2023-02-24 11:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,5.2,8047,4.31,1.29,3.63,6.24,1004,,,94,5.66,170,,7.32,,,,100,701,Mist,mist,50n
1677240000,2023-02-24 12:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,5.3,8047,4.57,2.16,4.19,6.24,1004,,,95,4.12,120,,6.25,,,,100,502,Rain,heavy intensity rain,10n
1677240000,2023-02-24 12:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,5.3,8047,4.57,2.16,4.19,6.24,1004,,,95,4.12,120,,6.25,,,,100,701,Mist,mist,50n
1677243600,2023-02-24 13:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,5.75,9656,5.01,1.78,5.24,6.29,1004,,,95,6.17,130,12.35,3.71,,,,100,701,Mist,mist,50n
1677243600,2023-02-24 13:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,5.75,9656,5.01,1.78,5.24,6.29,1004,,,95,6.17,130,12.35,3.71,,,,100,501,Rain,moderate rain,10n
1677247200,2023-02-24 14:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,6.31,10000,5.72,1.66,5.8,6.8,1004,,,96,8.75,120,11.32,1.15,,,,100,501,Rain,moderate rain,10n
1677250800,2023-02-24 15:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,6.53,10000,5.94,2.09,6.35,7.29,1004,,,96,8.23,110,,1.78,,,,100,501,Rain,moderate rain,10d
1677250800,2023-02-24 15:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,6.53,10000,5.94,2.09,6.35,7.29,1004,,,96,8.23,110,,1.78,,,,100,701,Mist,mist,50d
1677254400,2023-02-24 16:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,6.88,9656,6.29,3.03,6.29,7.35,1004,,,96,6.69,150,10.8,1.22,,,,100,501,Rain,moderate rain,10d
1677254400,2023-02-24 16:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,6.88,9656,6.29,3.03,6.29,7.35,1004,,,96,6.69,150,10.8,1.22,,,,100,701,Mist,mist,50d
1677258000,2023-02-24 17:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,7.42,4828,6.82,3.11,6.91,7.9,1004,,,96,8.75,130,14.4,2.54,,,,100,501,Rain,moderate rain,10d
1677258000,2023-02-24 17:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,7.42,4828,6.82,3.11,6.91,7.9,1004,,,96,8.75,130,14.4,2.54,,,,100,701,Mist,mist,50d
1677261600,2023-02-24 18:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,8.17,3219,7.26,3.84,7.29,9.52,1006,,,94,9.77,120,11.83,5.08,,,,100,600,Snow,light snow,13d
1677261600,2023-02-24 18:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,8.17,3219,7.26,3.84,7.29,9.52,1006,,,94,9.77,120,11.83,5.08,,,,100,502,Rain,heavy intensity rain,10d
1677265200,2023-02-24 19:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,8.82,2816,8.06,5.36,6.41,10.07,1006,,,95,7.2,110,10.29,6.82,,,,100,502,Rain,heavy intensity rain,10d
1677265200,2023-02-24 19:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,8.82,2816,8.06,5.36,6.41,10.07,1006,,,95,7.2,110,10.29,6.82,,,,100,701,Mist,mist,50d
1677268800,2023-02-24 20:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,8.93,3219,8.48,6,6.96,9.23,1003,,,97,5.66,130,,4.83,,,,100,502,Rain,heavy intensity rain,10d
1677268800,2023-02-24 20:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,8.93,3219,8.48,6,6.96,9.23,1003,,,97,5.66,130,,4.83,,,,100,701,Mist,mist,50d
1677272400,2023-02-24 21:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,9.49,4023,8.73,6.54,7.52,10.63,1004,,,95,6.17,140,9.77,6.94,,,,100,502,Rain,heavy intensity rain,10d
1677272400,2023-02-24 21:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,9.49,4023,8.73,6.54,7.52,10.63,1004,,,95,6.17,140,9.77,6.94,,,,100,701,Mist,mist,50d
1677276000,2023-02-24 22:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,9.69,3219,8.93,6.21,9.02,10.63,1003,,,95,8.23,130,11.83,1.82,,,,100,701,Mist,mist,50d
1677276000,2023-02-24 22:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,9.69,3219,8.93,6.21,9.02,10.63,1003,,,95,8.23,130,11.83,1.82,,,,100,501,Rain,moderate rain,10d
1677279600,2023-02-24 23:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,9.8,3219,9.35,6.11,8.07,10.3,1000,,,97,9.26,130,12.35,2.41,,,,100,501,Rain,moderate rain,10d
1677279600,2023-02-24 23:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,9.8,3219,9.35,6.11,8.07,10.3,1000,,,97,9.26,130,12.35,2.41,,,,100,701,Mist,mist,50d
1677283200,2023-02-25 00:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,9.59,3219,9.14,5.72,9.13,10.29,1000,,,97,9.77,140,15.43,5.04,,,,100,502,Rain,heavy intensity rain,10d
1677283200,2023-02-25 00:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,9.59,3219,9.14,5.72,9.13,10.29,1000,,,97,9.77,140,15.43,5.04,,,,100,701,Mist,mist,50d
1677286800,2023-02-25 01:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,9.68,2816,9.38,5.42,8.07,9.79,1000,,,98,11.83,120,14.92,5.63,,,,100,502,Rain,heavy intensity rain,10d
1677286800,2023-02-25 01:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,9.68,2816,9.38,5.42,8.07,9.79,1000,,,98,11.83,120,14.92,5.63,,,,100,701,Mist,mist,50d
1677290400,2023-02-25 02:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,10.25,2012,9.49,9.81,9.29,11.18,1001,,,95,8.23,130,12.86,5.44,,,,100,502,Rain,heavy intensity rain,10n
1677290400,2023-02-25 02:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,10.25,2012,9.49,9.81,9.29,11.18,1001,,,95,8.23,130,12.86,5.44,,,,100,701,Mist,mist,50n
1677294000,2023-02-25 03:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,10.25,3219,9.49,9.81,9.58,11.18,1000,,,95,11.83,140,16.98,8,,,,100,502,Rain,heavy intensity rain,10n
1677294000,2023-02-25 03:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,10.25,3219,9.49,9.81,9.58,11.18,1000,,,95,11.83,140,16.98,8,,,,100,701,Mist,mist,50n
1677297600,2023-02-25 04:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,10.34,4828,9.57,9.91,9.76,11.18,1000,,,95,13.38,130,19.55,5.01,,,,100,701,Mist,mist,50n
1677297600,2023-02-25 04:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,10.34,4828,9.57,9.91,9.76,11.18,1000,,,95,13.38,130,19.55,5.01,,,,100,502,Rain,heavy intensity rain,10n
1677301200,2023-02-25 05:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,10.34,3219,9.57,9.91,9.76,11.18,1000,,,95,13.38,140,21.09,4.72,,,,100,502,Rain,heavy intensity rain,10n
1677301200,2023-02-25 05:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,10.34,3219,9.57,9.91,9.76,11.18,1000,,,95,13.38,140,21.09,4.72,,,,100,701,Mist,mist,50n
1677304800,2023-02-25 06:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,10.53,4828,9.92,10.15,9.76,11.18,999,,,96,12.35,130,17.49,6.2,,,,100,502,Rain,heavy intensity rain,10n
1677304800,2023-02-25 06:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,10.53,4828,9.92,10.15,9.76,11.18,999,,,96,12.35,130,17.49,6.2,,,,100,701,Mist,mist,50n
1677308400,2023-02-25 07:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,10.63,3219,10.33,10.31,10.24,11.29,996,,,98,17.49,140,24.18,10.01,,,,100,701,Mist,mist,50n
1677308400,2023-02-25 07:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,10.63,3219,10.33,10.31,10.24,11.29,996,,,98,17.49,140,24.18,10.01,,,,100,502,Rain,heavy intensity rain,10n
1677312000,2023-02-25 08:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,6.83,4828,6.54,3.79,6.24,7.57,997,,,98,4.63,180,9.26,4.62,,,,100,502,Rain,heavy intensity rain,10n
1677312000,2023-02-25 08:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,6.83,4828,6.54,3.79,6.24,7.57,997,,,98,4.63,180,9.26,4.62,,,,100,701,Mist,mist,50n
1677315600,2023-02-25 09:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,6.74,6437,6.45,4.54,6.24,7.91,999,,,98,3.09,110,,2.95,,,,100,501,Rain,moderate rain,10n
1677315600,2023-02-25 09:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,6.74,6437,6.45,4.54,6.24,7.91,999,,,98,3.09,110,,2.95,,,,100,701,Mist,mist,50n
1677319200,2023-02-25 10:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,6.82,10000,6.53,5,6.24,7.91,999,,,98,2.57,130,,5.13,,,,100,502,Rain,heavy intensity rain,10n
1677322800,2023-02-25 11:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,6.74,8047,6.45,4.91,6.24,7.35,998,,,98,2.57,110,,4.77,,,,100,502,Rain,heavy intensity rain,10n
1677322800,2023-02-25 11:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,6.74,8047,6.45,4.91,6.24,7.35,998,,,98,2.57,110,,4.77,,,,100,701,Mist,mist,50n
1677326400,2023-02-25 12:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,6.78,8047,6.49,4.27,5.87,7.91,998,,,98,3.6,110,,4.42,,,,100,502,Rain,heavy intensity rain,10n
1677326400,2023-02-25 12:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,6.78,8047,6.49,4.27,5.87,7.91,998,,,98,3.6,110,,4.42,,,,100,701,Mist,mist,50n
1677330000,2023-02-25 13:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,6.39,8047,6.1,2.79,5.8,7.01,997,,,98,5.66,110,,3.96,,,,100,501,Rain,moderate rain,10n
1677330000,2023-02-25 13:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,6.39,8047,6.1,2.79,5.8,7.01,997,,,98,5.66,110,,3.96,,,,100,701,Mist,mist,50n
1677333600,2023-02-25 14:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,6.23,6437,5.94,4.3,5.29,6.8,998,,,98,2.57,140,,5.48,,,,100,502,Rain,heavy intensity rain,10n
1677333600,2023-02-25 14:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,6.23,6437,5.94,4.3,5.29,6.8,998,,,98,2.57,140,,5.48,,,,100,701,Mist,mist,50n
1677337200,2023-02-25 15:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,6.22,4828,5.93,3.04,5.29,6.46,999,,,98,4.63,90,,7.98,,,,100,502,Rain,heavy intensity rain,10d
1677337200,2023-02-25 15:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,6.22,4828,5.93,3.04,5.29,6.46,999,,,98,4.63,90,,7.98,,,,100,701,Mist,mist,50d
1677340800,2023-02-25 16:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,5.8,4828,5.51,4.24,4.76,6.46,1000,,,98,2.06,140,,9.14,,,,100,502,Rain,heavy intensity rain,10d
1677340800,2023-02-25 16:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,5.8,4828,5.51,4.24,4.76,6.46,1000,,,98,2.06,140,,9.14,,,,100,701,Mist,mist,50d
1677344400,2023-02-25 17:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,6.09,4828,5.65,4.14,4.19,6.79,1001,,,97,2.57,0,,1.02,,,,100,501,Rain,moderate rain,10d
1677344400,2023-02-25 17:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,6.09,4828,5.65,4.14,4.19,6.79,1001,,,97,2.57,0,,1.02,,,,100,701,Mist,mist,50d
1677348000,2023-02-25 18:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,6.66,10000,6.07,3.35,4.74,6.96,989,,,96,5.14,120,,0.48,,,,100,500,Rain,light rain,10d
1677351600,2023-02-25 19:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,6.73,10000,6.29,2.84,5.8,7.57,1001,,,97,6.69,110,,7.62,,,,100,502,Rain,heavy intensity rain,10d
1677355200,2023-02-25 20:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,6.24,4828,5.8,2.6,5.31,7.35,1002,,,97,5.66,110,9.26,4.07,,,,100,502,Rain,heavy intensity rain,10d
1677355200,2023-02-25 20:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,6.24,4828,5.8,2.6,5.31,7.35,1002,,,97,5.66,110,9.26,4.07,,,,100,701,Mist,mist,50d
1677358800,2023-02-25 21:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,5.51,2414,4.92,2.42,4.76,6.24,1013,,,96,4.12,140,,1.65,,,,100,502,Rain,heavy intensity rain,10d
1677362400,2023-02-25 22:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,5.39,4828,4.8,1.53,4.76,6.24,1001,,,96,5.66,90,,2.79,,,,100,721,Haze,haze,50d
1677362400,2023-02-25 22:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,5.39,4828,4.8,1.53,4.76,6.24,1001,,,96,5.66,90,,2.79,,,,100,501,Rain,moderate rain,10d
1677366000,2023-02-25 23:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,5.08,6437,4.5,1.62,4.29,5.69,1001,,,96,4.63,100,,2.64,,,,100,501,Rain,moderate rain,10d
1677369600,2023-02-26 00:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,5.17,10000,4.59,5.17,4.2,6.24,1001,,,96,0.45,14,0.45,1.59,,,,100,501,Rain,moderate rain,10d
1677373200,2023-02-26 01:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,4.95,10000,4.37,3.25,3.07,6.24,1001,,,96,2.06,330,,4.66,,,,100,502,Rain,heavy intensity rain,10d
1677376800,2023-02-26 02:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,4.64,6437,4.06,2.89,3.57,6.24,1001,,,96,2.06,350,,1.27,,,,100,501,Rain,moderate rain,10n
1677376800,2023-02-26 02:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,4.64,6437,4.06,2.89,3.57,6.24,1001,,,96,2.06,350,,1.27,,,,100,701,Mist,mist,50n
1677380400,2023-02-26 03:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,4.61,6437,3.88,3.73,2.52,6.24,1001,,,95,1.34,15,2.24,0.51,,,,75,701,Mist,mist,50n
1677380400,2023-02-26 03:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,4.61,6437,3.88,3.73,2.52,6.24,1001,,,95,1.34,15,2.24,0.51,,,,75,500,Rain,light rain,10n
1677384000,2023-02-26 04:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,4.82,10000,4.09,3.69,2.52,5.69,997,,,95,1.54,280,,1.44,,,,100,501,Rain,moderate rain,10n
1677387600,2023-02-26 05:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,4.84,10000,3.65,3.71,2.52,7.29,1001,,,92,1.54,310,,,,,,100,804,Clouds,overcast clouds,04n
1677391200,2023-02-26 06:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,5.04,10000,3.85,5.04,2.52,7.29,1001,,,92,0.45,37,0.89,0.51,,,,100,500,Rain,light rain,10n
1677394800,2023-02-26 07:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,4.8,10000,3.61,4.8,2.52,7.29,1001,,,92,0,0,,0.32,,,,100,500,Rain,light rain,10n
1677398400,2023-02-26 08:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,3.94,9656,3.21,3.94,2.52,5.69,998,,,95,0,0,,0.77,,,,100,701,Mist,mist,50n
1677398400,2023-02-26 08:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,3.94,9656,3.21,3.94,2.52,5.69,998,,,95,0,0,,0.77,,,,100,500,Rain,light rain,10n
1677402000,2023-02-26 09:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,4.08,10000,2.9,4.08,2.46,6.74,1002,,,92,0.89,29,0.89,,,,,100,804,Clouds,overcast clouds,04n
1677405600,2023-02-26 10:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,3.52,10000,3.09,3.52,1.96,5.13,998,,,97,0.45,82,0.89,,,,,75,803,Clouds,broken clouds,04n
1677409200,2023-02-26 11:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,3.37,10000,2.94,1.4,2.46,4.58,999,,,97,2.06,290,,,,,,100,804,Clouds,overcast clouds,04n
1677412800,2023-02-26 12:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,3.3,10000,2.87,1.95,2.46,5.13,999,,,97,1.54,360,,,,,,100,804,Clouds,overcast clouds,04n
1677416400,2023-02-26 13:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,2.91,10000,2.48,1.51,1.96,4.02,1000,,,97,1.54,300,,,,,,20,801,Clouds,few clouds,02n
1677420000,2023-02-26 14:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,3.09,10000,2.66,1.71,1.96,4.02,1000,,,97,1.54,0,,,,,,75,803,Clouds,broken clouds,04n
1677423600,2023-02-26 15:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,3.89,10000,3.46,3.89,2.52,4.58,1001,,,97,0.45,83,0.89,,,,,75,803,Clouds,broken clouds,04d
1677427200,2023-02-26 16:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,4.89,10000,4.01,4.89,3.07,7.29,1006,,,94,0.89,88,0.89,,,,,40,802,Clouds,scattered clouds,03d
1677430800,2023-02-26 17:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,6.7,10000,5.18,5.84,4.74,7.91,1007,,,90,1.54,40,,,,,,20,801,Clouds,few clouds,02d
1677434400,2023-02-26 18:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,8.18,10000,4.39,7.76,6.35,9.58,1004,,,77,1.34,191,1.79,,,,,40,802,Clouds,scattered clouds,03d
1677438000,2023-02-26 19:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,8.59,10000,4.42,8.59,6.9,9.74,996,,,75,0.45,277,2.68,,,,,40,802,Clouds,scattered clouds,03d
1677441600,2023-02-26 20:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,9.99,10000,3.94,8.45,8.02,11.8,999,,,66,3.09,130,,,,,,75,803,Clouds,broken clouds,04d
1677445200,2023-02-26 21:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,10.35,10000,4.06,9.14,8.07,12.29,1004,,,65,3.09,150,,,,,,100,804,Clouds,overcast clouds,04d
1677448800,2023-02-26 22:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,10.14,10000,3.64,8.88,7.52,11.8,1004,,,64,3.09,150,,,,,,100,804,Clouds,overcast clouds,04d
1677452400,2023-02-26 23:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,9.63,10000,3.6,7.49,7.52,11.24,1003,,,66,4.12,180,,,,,,100,804,Clouds,overcast clouds,04d
1677456000,2023-02-27 00:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,9.81,10000,3.77,7.96,6.96,10.85,1004,,,66,3.6,200,,,,,,100,804,Clouds,overcast clouds,04d
1677459600,2023-02-27 01:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,9.92,10000,3.87,8.1,7.52,10.85,1004,,,66,3.58,183,4.02,,,,,100,804,Clouds,overcast clouds,04d
1677463200,2023-02-27 02:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,8.33,10000,3.58,6.79,6.35,10.07,1004,,,72,2.57,130,,,,,,40,802,Clouds,scattered clouds,03n
1677466800,2023-02-27 03:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,7.76,10000,3.61,7.05,6.35,8.96,997,,,75,1.54,180,,,,,,0,800,Clear,sky is clear,01n
1677470400,2023-02-27 04:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,6.89,10000,3.51,6.89,5.8,8.4,997,,,79,0,0,,,,,,0,800,Clear,sky is clear,01n
1677474000,2023-02-27 05:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,6.94,10000,3.91,6.94,6.29,7.85,998,,,81,0,0,,,,,,40,802,Clouds,scattered clouds,03n
1677477600,2023-02-27 06:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,6.72,10000,4.04,6.72,6.29,8.4,998,,,83,0,0,,1.02,,,,75,501,Rain,moderate rain,10n
1677481200,2023-02-27 07:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,6.89,10000,4.71,5.51,5.8,8.4,998,,,86,2.06,140,,0.22,,,,75,500,Rain,light rain,10n
1677484800,2023-02-27 08:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,6.61,10000,4.93,5.73,5.24,8.4,1005,,,89,1.54,150,,0.17,,,,75,500,Rain,light rain,10n
1677488400,2023-02-27 09:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,6.61,10000,4.6,5.19,5.24,8.4,1005,,,87,2.06,80,,0.14,,,,100,500,Rain,light rain,10n
1677492000,2023-02-27 10:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,6.71,10000,4.7,5.3,5.79,8.4,1004,,,87,2.06,150,,0.51,,,,100,500,Rain,light rain,10n
1677495600,2023-02-27 11:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,6.23,10000,4.55,5.3,5.24,8.4,1003,,,89,1.54,290,,,,,,75,803,Clouds,broken clouds,04n
1677499200,2023-02-27 12:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,6.13,10000,4.77,5.19,5.79,6.41,998,,,91,1.54,270,,,,,,100,804,Clouds,overcast clouds,04n
1677502800,2023-02-27 13:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,6.34,10000,4.34,6.34,5.24,7.85,996,,,87,0.45,14,0.45,,,,,75,803,Clouds,broken clouds,04n
1677506400,2023-02-27 14:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,6.16,10000,4.16,5.22,5.29,7.85,996,,,87,1.54,170,,,,,,75,803,Clouds,broken clouds,04n
1677510000,2023-02-27 15:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,6.24,10000,4.56,3.61,4.74,7.85,1007,,,89,3.6,130,,,,,,100,804,Clouds,overcast clouds,04d
1677513600,2023-02-27 16:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,6.53,10000,4.36,3.68,5.3,6.96,1003,,,86,4.12,150,,0.15,,,,100,500,Rain,light rain,10d
1677517200,2023-02-27 17:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,7.35,10000,5.33,4.44,5.85,8.07,1004,,,87,4.63,120,,0.3,,,,100,500,Rain,light rain,10d
1677520800,2023-02-27 18:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,8.51,8047,5.97,5.29,6.41,10.07,1007,,,84,6.17,110,8.75,0.43,,,,100,500,Rain,light rain,10d
1677524400,2023-02-27 19:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,7.7,10000,6.33,3.92,5.85,9.02,1004,,,91,7.2,100,11.32,4.23,,,,100,502,Rain,heavy intensity rain,10d
1677528000,2023-02-27 20:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,7.33,6437,6.43,3.61,5.3,9.02,1003,,,94,6.69,120,11.32,5.21,,,,100,502,Rain,heavy intensity rain,10d
1677528000,2023-02-27 20:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,7.33,6437,6.43,3.61,5.3,9.02,1003,,,94,6.69,120,11.32,5.21,,,,100,701,Mist,mist,50d
1677531600,2023-02-27 21:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,7.33,4828,6.58,3.61,5.85,9.02,1002,,,95,6.69,120,,3.22,,,,100,501,Rain,moderate rain,10d
