dt,dt_iso,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1643436000,2022-01-29 06:00:00 +0000 UTC,New York,40.694305,-73.939876,-2.21,805,-3.2,-9.21,-3.46,-0.66,1011,,,92,8.23,20,,,,1.59,,100,741,Fog,fog,50n
1643439600,2022-01-29 07:00:00 +0000 UTC,New York,40.694305,-73.939876,-3.34,402,-4.45,-10.34,-4.57,-1.77,1010,,,91,8.75,10,12.35,,,1.96,,100,601,Snow,snow,13n
1643439600,2022-01-29 07:00:00 +0000 UTC,New York,40.694305,-73.939876,-3.34,402,-4.45,-10.34,-4.57,-1.77,1010,,,91,8.75,10,12.35,,,1.96,,100,741,Fog,fog,50n
1643443200,2022-01-29 08:00:00 +0000 UTC,New York,40.694305,-73.939876,-4.22,402,-5.2,-11.22,-5.13,-2.9,1009,,,92,9.77,360,12.86,,,1.94,,100,601,Snow,snow,13n
1643443200,2022-01-29 08:00:00 +0000 UTC,New York,40.694305,-73.939876,-4.22,402,-5.2,-11.22,-5.13,-2.9,1009,,,92,9.77,360,12.86,,,1.94,,100,741,Fog,fog,50n
1643446800,2022-01-29 09:00:00 +0000 UTC,New York,40.694305,-73.939876,-5.14,805,-6.24,-12.14,-6.13,-3.43,1007,,,91,10.8,360,,,,1.99,,100,741,Fog,fog,50n
1643446800,2022-01-29 09:00:00 +0000 UTC,New York,40.694305,-73.939876,-5.14,805,-6.24,-12.14,-6.13,-3.43,1007,,,91,10.8,360,,,,1.99,,100,601,Snow,snow,13n
1643450400,2022-01-29 10:00:00 +0000 UTC,New York,40.694305,-73.939876,-5.36,805,-6.46,-12.36,-6.24,-4.41,1006,,,91,11.83,360,16.46,,,1.89,,100,601,Snow,snow,13n
1643450400,2022-01-29 10:00:00 +0000 UTC,New York,40.694305,-73.939876,-5.36,805,-6.46,-12.36,-6.24,-4.41,1006,,,91,11.83,360,16.46,,,1.89,,100,741,Fog,fog,50n
1643454000,2022-01-29 11:00:00 +0000 UTC,New York,40.694305,-73.939876,-6.07,805,-7.55,-13.07,-7.8,-4.97,1005,,,88,13.38,350,15.43,,,1.88,,100,601,Snow,snow,13n
1643454000,2022-01-29 11:00:00 +0000 UTC,New York,40.694305,-73.939876,-6.07,805,-7.55,-13.07,-7.8,-4.97,1005,,,88,13.38,350,15.43,,,1.88,,100,741,Fog,fog,50n
1643457600,2022-01-29 12:00:00 +0000 UTC,New York,40.694305,-73.939876,-7.03,402,-8.62,-14.03,-8.91,-5.67,1005,,,87,11.32,350,17.49,,,1.88,,100,741,Fog,fog,50n
1643457600,2022-01-29 12:00:00 +0000 UTC,New York,40.694305,-73.939876,-7.03,402,-8.62,-14.03,-8.91,-5.67,1005,,,87,11.32,350,17.49,,,1.88,,100,601,Snow,snow,13n
1643461200,2022-01-29 13:00:00 +0000 UTC,New York,40.694305,-73.939876,-7.87,805,-9.2,-14.87,-9.02,-7.19,1005,,,89,11.83,350,15.95,,,1.55,,100,601,Snow,snow,13d
1643461200,2022-01-29 13:00:00 +0000 UTC,New York,40.694305,-73.939876,-7.87,805,-9.2,-14.87,-9.02,-7.19,1005,,,89,11.83,350,15.95,,,1.55,,100,741,Fog,fog,50d
1643464800,2022-01-29 14:00:00 +0000 UTC,New York,40.694305,-73.939876,-8.13,805,-9.45,-15.13,-9.57,-6.77,1005,,,89,11.83,350,15.95,,,1.25,,100,601,Snow,snow,13d
1643464800,2022-01-29 14:00:00 +0000 UTC,New York,40.694305,-73.939876,-8.13,805,-9.45,-15.13,-9.57,-6.77,1005,,,89,11.83,350,15.95,,,1.25,,100,741,Fog,fog,50d
1643468400,2022-01-29 15:00:00 +0000 UTC,New York,40.694305,-73.939876,-8.4,805,-9.85,-15.4,-9.57,-7.32,1004,,,88,13.89,340,17.49,,,0.25,,100,741,Fog,fog,50d
1643468400,2022-01-29 15:00:00 +0000 UTC,New York,40.694305,-73.939876,-8.4,805,-9.85,-15.4,-9.57,-7.32,1004,,,88,13.89,340,17.49,,,0.25,,100,600,Snow,light snow,13d
1643472000,2022-01-29 16:00:00 +0000 UTC,New York,40.694305,-73.939876,-8.52,805,-9.97,-15.52,-9.57,-7.75,1004,,,88,14.4,330,16.98,,,0.82,,100,601,Snow,snow,13d
1643475600,2022-01-29 17:00:00 +0000 UTC,New York,40.694305,-73.939876,-8.4,1207,-9.85,-15.4,-9.57,-7.75,1004,,,88,13.89,340,19.55,,,0.66,,100,701,Mist,mist,50d
1643475600,2022-01-29 17:00:00 +0000 UTC,New York,40.694305,-73.939876,-8.4,1207,-9.85,-15.4,-9.57,-7.75,1004,,,88,13.89,340,19.55,,,0.66,,100,601,Snow,snow,13d
1643479200,2022-01-29 18:00:00 +0000 UTC,New York,40.694305,-73.939876,-8.19,402,-9.64,-15.19,-9.56,-7.35,1002,,,88,12.35,320,16.98,,,0.54,,100,601,Snow,snow,13d
1643479200,2022-01-29 18:00:00 +0000 UTC,New York,40.694305,-73.939876,-8.19,402,-9.64,-15.19,-9.56,-7.35,1002,,,88,12.35,320,16.98,,,0.54,,100,741,Fog,fog,50d
1643482800,2022-01-29 19:00:00 +0000 UTC,New York,40.694305,-73.939876,-7.65,1207,-9.63,-14.65,-8.46,-6.77,1002,,,84,12.86,320,15.95,,,0.7,,100,601,Snow,snow,13d
1643486400,2022-01-29 20:00:00 +0000 UTC,New York,40.694305,-73.939876,-7.12,4828,-9.25,-14.12,-7.89,-6.13,1002,,,83,10.29,310,13.89,,,0.45,,100,600,Snow,light snow,13d
1643490000,2022-01-29 21:00:00 +0000 UTC,New York,40.694305,-73.939876,-7.69,10000,-12.2,-14.69,-9,-6.13,1002,,,67,10.29,310,13.89,,,0.28,,100,600,Snow,light snow,13d
1643493600,2022-01-29 22:00:00 +0000 UTC,New York,40.694305,-73.939876,-7.22,10000,-13.15,-14.22,-8.45,-6.13,1003,,,59,10.29,300,12.86,,,0.16,,100,600,Snow,light snow,13d
1643497200,2022-01-29 23:00:00 +0000 UTC,New York,40.694305,-73.939876,-7.2,10000,-14.31,-14.2,-8.45,-6.13,1003,,,53,10.29,320,13.89,,,,,100,804,Clouds,overcast clouds,04n
1643500800,2022-01-30 00:00:00 +0000 UTC,New York,40.694305,-73.939876,-7.43,10000,-14.32,-14.43,-8.45,-6.8,1004,,,54,6.69,310,10.8,,,,,100,804,Clouds,overcast clouds,04n
1643504400,2022-01-30 01:00:00 +0000 UTC,New York,40.694305,-73.939876,-7.97,10000,-15.24,-14.97,-9.01,-6.8,1005,,,52,11.32,310,14.4,,,,,75,803,Clouds,broken clouds,04n
1643508000,2022-01-30 02:00:00 +0000 UTC,New York,40.694305,-73.939876,-8.73,10000,-16.17,-15.73,-9.56,-7.88,1007,,,51,13.38,310,17.49,,,,,40,802,Clouds,scattered clouds,03n
1643511600,2022-01-30 03:00:00 +0000 UTC,New York,40.694305,-73.939876,-9.47,10000,-16.46,-16.47,-10.68,-8.13,1008,,,53,12.35,320,14.92,,,,,0,800,Clear,sky is clear,01n
1643515200,2022-01-30 04:00:00 +0000 UTC,New York,40.694305,-73.939876,-10.11,10000,-17.06,-17.11,-11.23,-9.02,1009,,,53,11.32,310,13.89,,,,,0,800,Clear,sky is clear,01n
1643518800,2022-01-30 05:00:00 +0000 UTC,New York,40.694305,-73.939876,-10.54,10000,-17.67,-17.54,-11.24,-9.13,1009,,,52,12.35,310,16.98,,,,,0,800,Clear,sky is clear,01n
1643522400,2022-01-30 06:00:00 +0000 UTC,New York,40.694305,-73.939876,-10.57,10000,-16.91,-17.29,-11.23,-9.57,1010,,,56,4.02,347,8.49,,,,,0,800,Clear,sky is clear,01n
1643526000,2022-01-30 07:00:00 +0000 UTC,New York,40.694305,-73.939876,-10.37,10000,-16.53,-17.37,-11.23,-9.13,1010,,,57,10.29,310,13.38,,,,,0,800,Clear,sky is clear,01n
1643529600,2022-01-30 08:00:00 +0000 UTC,New York,40.694305,-73.939876,-10.32,10000,-15.94,-17.32,-11.23,-9.13,1011,,,60,10.29,310,14.92,,,,,0,800,Clear,sky is clear,01n
1643533200,2022-01-30 09:00:00 +0000 UTC,New York,40.694305,-73.939876,-10.32,10000,-15.94,-17.32,-11.23,-9.13,1011,,,60,9.26,300,11.83,,,,,0,800,Clear,sky is clear,01n
1643536800,2022-01-30 10:00:00 +0000 UTC,New York,40.694305,-73.939876,-10.19,10000,-15.63,-17.19,-11.23,-9.02,1012,,,61,7.72,310,11.83,,,,,0,800,Clear,sky is clear,01n
1643540400,2022-01-30 11:00:00 +0000 UTC,New York,40.694305,-73.939876,-10.26,10000,-15.7,-17.26,-11.79,-9.02,1013,,,61,8.75,310,12.35,,,,,0,800,Clear,sky is clear,01n
1643544000,2022-01-30 12:00:00 +0000 UTC,New York,40.694305,-73.939876,-10.36,10000,-15.45,-16.61,-11.79,-9.02,1014,,,63,3.6,280,9.26,,,,,0,800,Clear,sky is clear,01n
1643547600,2022-01-30 13:00:00 +0000 UTC,New York,40.694305,-73.939876,-10.14,10000,-15.07,-17.14,-11.79,-9.02,1015,,,64,6.17,300,,,,,,0,800,Clear,sky is clear,01d
1643551200,2022-01-30 14:00:00 +0000 UTC,New York,40.694305,-73.939876,-9.28,10000,-14.58,-16.28,-10.68,-7.91,1016,,,62,5.14,300,9.26,,,,,0,800,Clear,sky is clear,01d
1643554800,2022-01-30 15:00:00 +0000 UTC,New York,40.694305,-73.939876,-8.45,10000,-14.15,-15.45,-9.01,-7.75,1016,,,60,7.2,300,9.26,,,,,0,800,Clear,sky is clear,01d
1643558400,2022-01-30 16:00:00 +0000 UTC,New York,40.694305,-73.939876,-6.86,10000,-13.19,-13.86,-7.35,-5.69,1016,,,57,8.75,300,11.32,,,0.25,,0,600,Snow,light snow,13d
1643562000,2022-01-30 17:00:00 +0000 UTC,New York,40.694305,-73.939876,-5.98,10000,-12.95,-12.98,-7.34,-4.57,1016,,,54,7.2,310,,,,0.25,,0,600,Snow,light snow,13d
1643565600,2022-01-30 18:00:00 +0000 UTC,New York,40.694305,-73.939876,-4.89,10000,-12.33,-10.39,-6.23,-3.86,1015,,,52,4.12,270,,,,,,0,800,Clear,sky is clear,01d
1643569200,2022-01-30 19:00:00 +0000 UTC,New York,40.694305,-73.939876,-4.03,10000,-12.18,-10.05,-5.12,-2.91,1015,,,49,5.14,300,,,,0.25,,0,600,Snow,light snow,13d
1643572800,2022-01-30 20:00:00 +0000 UTC,New York,40.694305,-73.939876,-3.48,10000,-11.89,-9.36,-5.12,-2.75,1015,,,48,5.14,280,8.23,,,0.25,,0,600,Snow,light snow,13d
1643576400,2022-01-30 21:00:00 +0000 UTC,New York,40.694305,-73.939876,-3.55,10000,-11.96,-9.45,-4.56,-2.35,1015,,,48,5.14,260,,,,,,0,800,Clear,sky is clear,01d
1643580000,2022-01-30 22:00:00 +0000 UTC,New York,40.694305,-73.939876,-4.43,10000,-12.11,-11.43,-6.23,-3.13,1016,,,51,6.69,240,,,,,,0,800,Clear,sky is clear,01d
1643583600,2022-01-30 23:00:00 +0000 UTC,New York,40.694305,-73.939876,-5.23,10000,-12.65,-12.19,-6.69,-4.13,1018,,,52,6.17,260,,,,,,0,800,Clear,sky is clear,01n
1643587200,2022-01-31 00:00:00 +0000 UTC,New York,40.694305,-73.939876,-5.09,10000,-12.1,-10.63,-6.23,-4.13,1018,,,54,4.12,270,,,,,,0,800,Clear,sky is clear,01n
1643590800,2022-01-31 01:00:00 +0000 UTC,New York,40.694305,-73.939876,-4.45,10000,-12.13,-11.19,-5.13,-3.86,1019,,,51,6.17,260,,,,,,0,800,Clear,sky is clear,01n
1643594400,2022-01-31 02:00:00 +0000 UTC,New York,40.694305,-73.939876,-4.76,10000,-12,-11.29,-5.68,-3.86,1020,,,53,5.66,270,,,,,,0,800,Clear,sky is clear,01n
1643598000,2022-01-31 03:00:00 +0000 UTC,New York,40.694305,-73.939876,-4.63,10000,-12.09,-10.8,-6.13,-3.13,1022,,,52,5.14,270,,,,,,20,801,Clouds,few clouds,02n
1643601600,2022-01-31 04:00:00 +0000 UTC,New York,40.694305,-73.939876,-4.5,10000,-12.18,-9.91,-4.91,-4.02,1023,,,51,4.12,300,,,,,,20,801,Clouds,few clouds,02n
1643605200,2022-01-31 05:00:00 +0000 UTC,New York,40.694305,-73.939876,-4.52,10000,-12.2,-9.5,-4.91,-4.02,1023,,,51,3.6,330,,,,,,0,800,Clear,sky is clear,01n
1643608800,2022-01-31 06:00:00 +0000 UTC,New York,40.694305,-73.939876,-6.05,10000,-12.42,-10.28,-7.34,-4.54,1022,,,57,2.57,360,,,,,,75,803,Clouds,broken clouds,04n
1643612400,2022-01-31 07:00:00 +0000 UTC,New York,40.694305,-73.939876,-5.97,10000,-12.34,-10.18,-7.34,-4.02,1023,,,57,2.57,360,,,,,,100,804,Clouds,overcast clouds,04n
1643616000,2022-01-31 08:00:00 +0000 UTC,New York,40.694305,-73.939876,-6.55,10000,-12.7,-10.18,-7.9,-4.13,1023,,,58,2.06,20,,,,,,75,803,Clouds,broken clouds,04n
1643619600,2022-01-31 09:00:00 +0000 UTC,New York,40.694305,-73.939876,-6.73,10000,-12.68,-10.39,-9.01,-4.13,1023,,,59,2.06,360,,,,,,0,800,Clear,sky is clear,01n
1643623200,2022-01-31 10:00:00 +0000 UTC,New York,40.694305,-73.939876,-7.08,10000,-13.02,-9.91,-9.01,-5.11,1024,,,59,1.54,20,,,,,,0,800,Clear,sky is clear,01n
1643626800,2022-01-31 11:00:00 +0000 UTC,New York,40.694305,-73.939876,-7.26,10000,-13.01,-11.71,-9.01,-5.66,1025,,,60,2.57,20,,,,,,0,800,Clear,sky is clear,01n
1643630400,2022-01-31 12:00:00 +0000 UTC,New York,40.694305,-73.939876,-7.03,10000,-12.25,-9.85,-9.01,-5.1,1025,,,63,1.54,50,,,,,,0,800,Clear,sky is clear,01n
1643634000,2022-01-31 13:00:00 +0000 UTC,New York,40.694305,-73.939876,-6.53,10000,-11.42,-11.44,-9.01,-4.13,1025,,,65,3.09,50,,,,,,0,800,Clear,sky is clear,01d
1643637600,2022-01-31 14:00:00 +0000 UTC,New York,40.694305,-73.939876,-4.46,10000,-10.9,-8.39,-6.23,-3.91,1026,,,57,2.57,50,,,,,,0,800,Clear,sky is clear,01d
1643641200,2022-01-31 15:00:00 +0000 UTC,New York,40.694305,-73.939876,-3.27,10000,-11.24,-6.98,-4.57,-2.19,1028,,,50,2.57,80,,,,,,0,800,Clear,sky is clear,01d
1643644800,2022-01-31 16:00:00 +0000 UTC,New York,40.694305,-73.939876,-2.58,10000,-10.82,-6.16,-4.02,-1.77,1029,,,49,2.57,60,,,,,,0,800,Clear,sky is clear,01d
1643648400,2022-01-31 17:00:00 +0000 UTC,New York,40.694305,-73.939876,-1.77,10000,-10.76,-5.71,-2.35,-1.21,1028,,,46,3.09,40,,,,,,0,800,Clear,sky is clear,01d
1643652000,2022-01-31 18:00:00 +0000 UTC,New York,40.694305,-73.939876,-1.25,10000,-10.53,-4.58,-2.35,-0.13,1028,,,45,2.57,40,,,,0.25,,0,600,Snow,light snow,13d
1643655600,2022-01-31 19:00:00 +0000 UTC,New York,40.694305,-73.939876,-1.18,10000,-10.71,-5,-2.91,-0.67,1028,,,44,3.09,60,,,,,,0,800,Clear,sky is clear,01d
1643659200,2022-01-31 20:00:00 +0000 UTC,New York,40.694305,-73.939876,-0.73,10000,-10.04,-4.88,-1.69,-0.11,1027,,,45,3.6,40,,,,0.25,,0,600,Snow,light snow,13d
1643662800,2022-01-31 21:00:00 +0000 UTC,New York,40.694305,-73.939876,-0.97,10000,-10.26,-5.56,-1.69,-0.67,1028,,,45,4.12,60,,,,,,0,800,Clear,sky is clear,01d
1643666400,2022-01-31 22:00:00 +0000 UTC,New York,40.694305,-73.939876,-1.5,10000,-10.27,-6.21,-2.34,-1.21,1028,,,47,4.12,60,,,,,,0,800,Clear,sky is clear,01d
1643670000,2022-01-31 23:00:00 +0000 UTC,New York,40.694305,-73.939876,-2.2,10000,-10.69,-7.08,-3.45,-1.77,1030,,,48,4.12,50,,,,,,0,800,Clear,sky is clear,01n
1643673600,2022-02-01 00:00:00 +0000 UTC,New York,40.694305,-73.939876,-2.59,10000,-9.94,-6.7,-4.56,-2.32,1030,,,53,3.09,50,,,,,,0,800,Clear,sky is clear,01n
1643677200,2022-02-01 01:00:00 +0000 UTC,New York,40.694305,-73.939876,-2.74,10000,-9.88,-7.74,-5.12,-2.13,1031,,,54,4.12,50,,,,,,0,800,Clear,sky is clear,01n
1643680800,2022-02-01 02:00:00 +0000 UTC,New York,40.694305,-73.939876,-2.86,10000,-9.58,-7.02,-5.12,-2.13,1031,,,56,3.09,50,,,,,,0,800,Clear,sky is clear,01n
1643684400,2022-02-01 03:00:00 +0000 UTC,New York,40.694305,-73.939876,-3.12,10000,-9.43,-7.34,-6.23,-2.32,1032,,,58,3.09,70,,,,,,0,800,Clear,sky is clear,01n
1643688000,2022-02-01 04:00:00 +0000 UTC,New York,40.694305,-73.939876,-3.79,10000,-10.07,-7.59,-6.23,-2.88,1032,,,58,2.57,70,,,,,,0,800,Clear,sky is clear,01n
1643691600,2022-02-01 05:00:00 +0000 UTC,New York,40.694305,-73.939876,-3.38,10000,-9.68,-7.65,-6.23,-2.88,1032,,,58,3.09,30,,,,,,0,800,Clear,sky is clear,01n
1643695200,2022-02-01 06:00:00 +0000 UTC,New York,40.694305,-73.939876,-3.65,10000,-9,-6.79,-7.34,-2.88,1032,,,63,2.06,0,,,,,,0,800,Clear,sky is clear,01n
1643698800,2022-02-01 07:00:00 +0000 UTC,New York,40.694305,-73.939876,-3.24,10000,-8.79,-7.94,-7.34,-2.88,1033,,,62,3.6,20,,,,,,0,800,Clear,sky is clear,01n
1643702400,2022-02-01 08:00:00 +0000 UTC,New York,40.694305,-73.939876,-3.61,10000,-9.33,-7.93,-6.23,-2.88,1033,,,61,3.09,10,,,,,,0,800,Clear,sky is clear,01n
1643706000,2022-02-01 09:00:00 +0000 UTC,New York,40.694305,-73.939876,-3.81,10000,-8.98,-7.62,-7.34,-2.88,1033,,,64,2.57,10,,,,,,0,800,Clear,sky is clear,01n
1643709600,2022-02-01 10:00:00 +0000 UTC,New York,40.694305,-73.939876,-4,10000,-10.08,-8.87,-6.23,-2.88,1032,,,59,3.6,10,,,,,,0,800,Clear,sky is clear,01n
1643713200,2022-02-01 11:00:00 +0000 UTC,New York,40.694305,-73.939876,-4.17,10000,-9.86,-8.6,-4.91,-3.43,1033,,,61,3.09,40,,,,,,0,800,Clear,sky is clear,01n
1643716800,2022-02-01 12:00:00 +0000 UTC,New York,40.694305,-73.939876,-4,10000,-9.34,-8.4,-4.91,-3.3,1034,,,63,3.09,30,,,,,,0,800,Clear,sky is clear,01n
1643720400,2022-02-01 13:00:00 +0000 UTC,New York,40.694305,-73.939876,-3.58,10000,-8.75,-7.89,-5.13,-2.75,1034,,,64,3.09,10,,,,,,0,800,Clear,sky is clear,01d
1643724000,2022-02-01 14:00:00 +0000 UTC,New York,40.694305,-73.939876,-2.11,10000,-8.47,-7.32,-3.46,-1.08,1035,,,58,4.63,40,,,,,,0,800,Clear,sky is clear,01d
1643727600,2022-02-01 15:00:00 +0000 UTC,New York,40.694305,-73.939876,-0.66,10000,-7.7,-6.11,-2.91,0.59,1035,,,55,5.66,50,,,,,,0,800,Clear,sky is clear,01d
1643731200,2022-02-01 16:00:00 +0000 UTC,New York,40.694305,-73.939876,-0.06,10000,-6.71,-5.61,-1.8,1.01,1035,,,57,6.17,40,,0.25,,,,0,500,Rain,light rain,10d
1643734800,2022-02-01 17:00:00 +0000 UTC,New York,40.694305,-73.939876,1.01,10000,-5.81,-3.73,-0.13,2.12,1035,,,57,5.14,40,,,,,,0,800,Clear,sky is clear,01d
1643738400,2022-02-01 18:00:00 +0000 UTC,New York,40.694305,-73.939876,1.69,10000,-5.24,-1.93,-0.13,2.87,1034,,,57,3.6,50,,0.51,,,,0,500,Rain,light rain,10d
1643742000,2022-02-01 19:00:00 +0000 UTC,New York,40.694305,-73.939876,2.05,10000,-4.94,-2.69,0.43,3.87,1033,,,57,5.66,50,,0.25,,,,0,500,Rain,light rain,10d
1643745600,2022-02-01 20:00:00 +0000 UTC,New York,40.694305,-73.939876,2.3,10000,-4.73,-1.84,0.54,3.87,1033,,,57,4.63,40,,0.25,,,,0,500,Rain,light rain,10d
1643749200,2022-02-01 21:00:00 +0000 UTC,New York,40.694305,-73.939876,2.26,10000,-4.56,-1.89,0.98,2.88,1033,,,58,4.63,50,9.26,0.25,,,,0,500,Rain,light rain,10d
1643752800,2022-02-01 22:00:00 +0000 UTC,New York,40.694305,-73.939876,1.9,10000,-4.08,-2.33,0.54,2.87,1032,,,62,4.63,40,,,,,,75,803,Clouds,broken clouds,04d
1643756400,2022-02-01 23:00:00 +0000 UTC,New York,40.694305,-73.939876,1.35,10000,-3.63,-3.3,0.43,2.11,1033,,,67,5.14,50,,0.25,,,,100,500,Rain,light rain,10n
1643760000,2022-02-02 00:00:00 +0000 UTC,New York,40.694305,-73.939876,1.06,10000,-3.7,-2.3,-0.13,1.87,1034,,,68,3.09,30,,,,,,100,804,Clouds,overcast clouds,04n
1643763600,2022-02-02 01:00:00 +0000 UTC,New York,40.694305,-73.939876,1.25,10000,-3.36,-3.14,-0.12,2.09,1034,,,69,4.63,50,,,,,,100,804,Clouds,overcast clouds,04n
1643767200,2022-02-02 02:00:00 +0000 UTC,New York,40.694305,-73.939876,1.58,10000,-3.08,-2.42,0.43,2.25,1034,,,69,4.12,30,,,,,,100,804,Clouds,overcast clouds,04n
1643770800,2022-02-02 03:00:00 +0000 UTC,New York,40.694305,-73.939876,1.67,10000,-2.84,-2.31,0.43,2.25,1034,,,70,4.12,40,,,,,,100,804,Clouds,overcast clouds,04n
1643774400,2022-02-02 04:00:00 +0000 UTC,New York,40.694305,-73.939876,1.58,10000,-2.74,-2.07,0.43,2.25,1033,,,71,3.6,30,,,,,,100,804,Clouds,overcast clouds,04n
1643778000,2022-02-02 05:00:00 +0000 UTC,New York,40.694305,-73.939876,1.51,10000,-2.31,-2.51,-0.12,2.1,1032,,,74,4.12,20,,,,,,20,801,Clouds,few clouds,02n
1643781600,2022-02-02 06:00:00 +0000 UTC,New York,40.694305,-73.939876,1.37,10000,-2.27,-2.32,0.09,2.1,1032,,,75,3.6,20,,,,,,0,800,Clear,sky is clear,01n
1643785200,2022-02-02 07:00:00 +0000 UTC,New York,40.694305,-73.939876,1.03,10000,-2.09,-2.74,-1.24,2.09,1032,,,78,3.6,50,,,,,,0,800,Clear,sky is clear,01n
1643788800,2022-02-02 08:00:00 +0000 UTC,New York,40.694305,-73.939876,1.07,10000,-1.91,-2.29,-0.13,1.87,1032,,,79,3.09,30,,,,,,75,803,Clouds,broken clouds,04n
1643792400,2022-02-02 09:00:00 +0000 UTC,New York,40.694305,-73.939876,1.14,10000,-1.7,-2.6,-0.13,2.1,1032,,,80,3.6,30,,,,,,40,802,Clouds,scattered clouds,03n
1643796000,2022-02-02 10:00:00 +0000 UTC,New York,40.694305,-73.939876,1.18,10000,-1.51,-2.55,-0.13,1.87,1032,,,81,3.6,50,,,,,,75,803,Clouds,broken clouds,04n
1643799600,2022-02-02 11:00:00 +0000 UTC,New York,40.694305,-73.939876,1.17,10000,-1.52,-1.16,0.43,2.1,1032,,,81,2.06,30,,,,,,0,800,Clear,sky is clear,01n
1643803200,2022-02-02 12:00:00 +0000 UTC,New York,40.694305,-73.939876,1.06,10000,-1.32,-1.84,0.43,1.65,1032,,,83,2.57,60,,,,,,20,801,Clouds,few clouds,02n
1643806800,2022-02-02 13:00:00 +0000 UTC,New York,40.694305,-73.939876,1.65,10000,-0.67,-1.59,0.43,2.25,1032,,,84,3.09,30,,,,,,100,804,Clouds,overcast clouds,04d
1643810400,2022-02-02 14:00:00 +0000 UTC,New York,40.694305,-73.939876,2.64,10000,0.05,-0.78,0.98,3.36,1032,,,83,3.6,70,,0.51,,,,75,500,Rain,light rain,10d
1643814000,2022-02-02 15:00:00 +0000 UTC,New York,40.694305,-73.939876,3.8,10000,0.5,1,1.55,5.09,1032,,,79,3.09,50,,,,,,100,804,Clouds,overcast clouds,04d
1643817600,2022-02-02 16:00:00 +0000 UTC,New York,40.694305,-73.939876,4.66,10000,0.98,2,2.65,6,1031,,,77,3.13,360,6.26,,,,,100,804,Clouds,overcast clouds,04d
1643821200,2022-02-02 17:00:00 +0000 UTC,New York,40.694305,-73.939876,5.78,10000,1.88,3.05,3.76,6.87,1031,,,76,3.6,40,,,,,,100,804,Clouds,overcast clouds,04d
1643824800,2022-02-02 18:00:00 +0000 UTC,New York,40.694305,-73.939876,6.28,10000,1.99,3.98,2.09,8.09,1031,,,74,3.09,60,,,,,,100,804,Clouds,overcast clouds,04d
1643828400,2022-02-02 19:00:00 +0000 UTC,New York,40.694305,-73.939876,6.8,10000,2.68,4.29,2.65,8.09,1030,,,75,3.6,130,,,,,,100,804,Clouds,overcast clouds,04d
1643832000,2022-02-02 20:00:00 +0000 UTC,New York,40.694305,-73.939876,5.93,10000,2.39,3.95,4.87,7.09,1029,,,78,2.57,80,,,,,,100,804,Clouds,overcast clouds,04d
1643835600,2022-02-02 21:00:00 +0000 UTC,New York,40.694305,-73.939876,6.76,10000,3.91,3.96,4.31,8.09,1028,,,82,4.12,120,,,,,,100,804,Clouds,overcast clouds,04d
1643839200,2022-02-02 22:00:00 +0000 UTC,New York,40.694305,-73.939876,4.82,10000,2.84,2.22,2.65,6.09,1028,,,87,3.09,180,,,,,,100,701,Mist,mist,50d
1643842800,2022-02-02 23:00:00 +0000 UTC,New York,40.694305,-73.939876,3.87,10000,2.69,1.08,2.65,5.03,1028,,,92,3.09,170,,,,,,100,701,Mist,mist,50n
1643846400,2022-02-03 00:00:00 +0000 UTC,New York,40.694305,-73.939876,3.92,10000,2.89,2.05,2.09,5.09,1028,,,93,2.06,50,,,,,,100,701,Mist,mist,50n
1643850000,2022-02-03 01:00:00 +0000 UTC,New York,40.694305,-73.939876,4.09,10000,2.76,1.76,2.65,5.09,1027,,,91,2.57,40,,,,,,100,701,Mist,mist,50n
1643853600,2022-02-03 02:00:00 +0000 UTC,New York,40.694305,-73.939876,4.26,10000,3.23,2.44,2.09,5.09,1027,,,93,2.06,60,,,,,,100,701,Mist,mist,50n
1643857200,2022-02-03 03:00:00 +0000 UTC,New York,40.694305,-73.939876,4.05,10000,3.02,1.3,2.09,5.09,1026,,,93,3.09,140,,,,,,100,701,Mist,mist,50n
1643860800,2022-02-03 04:00:00 +0000 UTC,New York,40.694305,-73.939876,4.35,2414,3.62,2.07,2.66,5.09,1026,,,95,2.57,120,,,,,,100,701,Mist,mist,50n
1643864400,2022-02-03 05:00:00 +0000 UTC,New York,40.694305,-73.939876,4.81,1207,4.08,2.21,3.76,6.09,1026,,,95,3.09,0,,,,,,100,701,Mist,mist,50n
1643868000,2022-02-03 06:00:00 +0000 UTC,New York,40.694305,-73.939876,4.84,1207,4.11,3.12,2.65,6.09,1025,,,95,2.06,150,,,,,,100,701,Mist,mist,50n
1643871600,2022-02-03 07:00:00 +0000 UTC,New York,40.694305,-73.939876,4.75,805,4.02,2.54,2.65,5.87,1025,,,95,2.57,250,,,,,,100,741,Fog,fog,50n
1643875200,2022-02-03 08:00:00 +0000 UTC,New York,40.694305,-73.939876,4.87,805,4.14,3.16,2.88,6.09,1025,,,95,2.06,270,,,,,,100,741,Fog,fog,50n
1643878800,2022-02-03 09:00:00 +0000 UTC,New York,40.694305,-73.939876,4.59,1207,4.01,2.35,2.66,6.09,1025,,,96,2.57,200,,,,,,100,701,Mist,mist,50n
