dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1677549600,2023-02-28 02:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,5.69,,-6.37,3.57,5.12,6.55,1005,,,39,2.68,127,5.36,,,,,0,800,Clear,sky is clear,01n
1677553200,2023-02-28 03:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,3.86,,-5.94,2.61,3.45,4.23,1006,,,46,1.53,202,,,,,,0,800,Clear,sky is clear,01n
1677556800,2023-02-28 04:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,2.86,,-6.27,1.75,1.36,4.33,1006,,,48,1.34,162,3.58,,,,,11,801,Clouds,few clouds,02n
1677560400,2023-02-28 05:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,1.88,,-6.37,1.88,0.12,2.39,1005,,,51,0.89,126,1.34,,,,,0,800,Clear,sky is clear,01n
1677564000,2023-02-28 06:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,0.44,,-7.13,-2.56,0.2,2.66,1004,,,53,2.56,214,,,,,,16,801,Clouds,few clouds,02n
1677567600,2023-02-28 07:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,0.49,,-7.53,0.49,-1.48,3.05,1001,,,51,0.45,233,,,,,,0,800,Clear,sky is clear,01n
1677571200,2023-02-28 08:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,0.25,,-9.41,0.25,-0.39,1.55,1003,,,44,0.45,186,1.34,,,,,0,800,Clear,sky is clear,01n
1677574800,2023-02-28 09:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,0.7,,-10.69,0.7,0.17,1.83,1002,,,38,0.45,190,1.34,,,,,1,800,Clear,sky is clear,01n
1677578400,2023-02-28 10:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,0.52,,-10.55,0.52,-0.39,1.83,1001,,,39,0.89,193,4.02,,,,,21,801,Clouds,few clouds,02n
1677582000,2023-02-28 11:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,1.11,,-9.23,-0.23,-1.25,1.28,1001,,,42,1.34,202,,,,,,65,803,Clouds,broken clouds,04n
1677585600,2023-02-28 12:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,0.79,,-9.23,0.79,-0.77,2.66,1000,,,43,0.89,213,2.68,,,,,100,804,Clouds,overcast clouds,04n
1677589200,2023-02-28 13:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,0.66,,-9.6,0.66,-0.87,1.55,1000,,,42,0.89,184,3.13,,,,,93,804,Clouds,overcast clouds,04n
1677592800,2023-02-28 14:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,0.69,,-8.54,-0.71,-0.77,1.83,1000,,,46,1.34,211,2.24,,,,,70,803,Clouds,broken clouds,04d
1677596400,2023-02-28 15:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,3.75,,-7.64,3.75,3.2,4.88,1000,,,40,0.89,184,2.24,,,,,57,803,Clouds,broken clouds,04d
1677600000,2023-02-28 16:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,4.39,,-6.29,2.42,4.05,5.79,1000,,,43,2.24,234,4.92,,,,,42,802,Clouds,scattered clouds,03d
1677603600,2023-02-28 17:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,7.08,,-6.52,6,5.79,7.95,1000,,,35,1.79,231,3.58,,,,,47,802,Clouds,scattered clouds,03d
1677607200,2023-02-28 18:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,7.15,,-6.13,5.31,5.45,8.5,1000,,,36,2.68,215,5.36,,,,,37,802,Clouds,scattered clouds,03d
1677610800,2023-02-28 19:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,8.54,,-7.94,7.68,6.79,10.34,999,,,28,1.79,143,3.58,,,,,34,802,Clouds,scattered clouds,03d
1677614400,2023-02-28 20:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,9.43,,-9.49,8.03,8.75,10.23,994,,,23,2.68,265,6.26,,,,,21,801,Clouds,few clouds,02d
1677618000,2023-02-28 21:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,9.53,,-7.59,6.71,7.94,10.91,994,,,27,5.81,292,,,,,,0,800,Clear,sky is clear,01d
1677621600,2023-02-28 22:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,8.19,,-7.04,6,7.38,9.34,995,,,31,3.58,311,,,,,,34,802,Clouds,scattered clouds,03d
1677625200,2023-02-28 23:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,7.97,,-8.79,6.29,6.83,9.06,1000,,,27,2.68,293,7.15,,,,,54,803,Clouds,broken clouds,04d
1677628800,2023-03-01 00:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,6.74,,-10.17,4.51,6.27,7.12,1001,,,26,3.13,235,6.71,,,,,24,801,Clouds,few clouds,02d
1677632400,2023-03-01 01:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,5.19,,-10.54,3.36,4.09,6.28,998,,,28,2.24,281,,,,,,0,800,Clear,sky is clear,01n
1677636000,2023-03-01 02:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,2.61,,-9.76,-0.47,1.27,4.69,1001,,,36,3.13,298,7.15,,,,,0,800,Clear,sky is clear,01n
1677639600,2023-03-01 03:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,2.33,,-12.02,0.51,1.31,3.77,1002,,,30,1.79,275,6.26,,,,,0,800,Clear,sky is clear,01n
1677643200,2023-03-01 04:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,0.91,,-12.44,0.91,-0.36,2.66,1003,,,32,0.89,226,2.24,,,,,0,800,Clear,sky is clear,01n
1677646800,2023-03-01 05:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,0.11,,-13.07,-2.3,-0.76,0.73,1002,,,32,1.98,215,,,,,,0,800,Clear,sky is clear,01n
1677650400,2023-03-01 06:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,-1.5,,-15.59,-1.5,-2.43,0.16,1003,,,29,0.45,265,,,,,,0,800,Clear,sky is clear,01n
1677654000,2023-03-01 07:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,-1.54,,-15.62,-4.42,-2.36,-0.12,1007,,,29,2.13,220,,,,,,0,800,Clear,sky is clear,01n
1677657600,2023-03-01 08:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,-2.55,,-17.69,-5.65,-3.64,-1.19,1005,,,26,2.17,221,,,,,,0,800,Clear,sky is clear,01n
1677661200,2023-03-01 09:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,-3.82,,-17.67,-7.4,-5.12,-2.31,1005,,,29,2.38,223,,,,,,0,800,Clear,sky is clear,01n
1677664800,2023-03-01 10:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,-4.49,,-17.92,-8.32,-6.1,-2.34,1005,,,30,2.48,221,,,,,,0,800,Clear,sky is clear,01n
1677668400,2023-03-01 11:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,-4.49,,-12.84,-8.09,-5.84,-2.39,1010,,,48,2.3,219,,,,,,6,800,Clear,sky is clear,01n
1677672000,2023-03-01 12:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,-4.54,,-12.66,-8.11,-5.98,-2.25,1010,,,49,2.27,219,,,,,,68,803,Clouds,broken clouds,04n
1677675600,2023-03-01 13:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,-4.15,,-12.29,-7.65,-5.5,-1.86,1010,,,49,2.27,217,,,,,,99,804,Clouds,overcast clouds,04n
1677679200,2023-03-01 14:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,-3.69,,-11.63,-7.14,-5.07,-1.48,1010,,,50,2.29,213,,,,,,100,804,Clouds,overcast clouds,04d
1677682800,2023-03-01 15:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,-0.94,,-13.35,-3.91,-2.41,0.99,1006,,,34,2.3,203,,,,,,100,804,Clouds,overcast clouds,04d
1677686400,2023-03-01 16:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,-0.64,,-11.85,-2.21,-1.33,-0.21,1001,,,38,1.34,349,,,,,,100,804,Clouds,overcast clouds,04d
1677690000,2023-03-01 17:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,-0.53,,-9.61,-2.79,-0.95,-0.21,1002,,,46,1.79,18,,,,,,100,804,Clouds,overcast clouds,04d
1677693600,2023-03-01 18:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,2.23,,-6.79,2.23,-0.77,3.65,1008,,,48,0.89,16,2.68,,,,,100,804,Clouds,overcast clouds,04d
1677697200,2023-03-01 19:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,1.09,,-7.97,-1.46,0.44,1.46,993,,,47,2.24,3,,,,,,100,804,Clouds,overcast clouds,04d
1677700800,2023-03-01 20:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,3.2,,-5.75,0.24,1.34,3.68,997,,,49,3.13,179,,0.16,,,,100,500,Rain,light rain,10d
1677704400,2023-03-01 21:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,1.84,,-5.11,-0.58,1.55,2.45,1007,,,57,2.24,333,,,,0.15,,100,600,Snow,light snow,13d
1677708000,2023-03-01 22:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,2.24,,-5.63,1.04,1.87,3.56,999,,,53,1.34,309,3.58,,,,,98,804,Clouds,overcast clouds,04d
1677711600,2023-03-01 23:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,2.82,,-4.93,0.16,1.55,3.5,1007,,,54,2.68,299,,0.2,,,,95,500,Rain,light rain,10d
1677715200,2023-03-02 00:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,0.94,,-4.89,-2.08,0.23,1.28,1007,,,62,2.68,347,4.92,,,0.13,,71,600,Snow,light snow,13d
1677718800,2023-03-02 01:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,-0.34,,-4.59,-3.14,-0.91,0.17,1004,,,70,2.24,339,5.36,,,,,94,804,Clouds,overcast clouds,04n
1677722400,2023-03-02 02:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,-1.09,,-4.2,-3.44,-1.47,-0.67,1005,,,77,1.79,328,4.02,,,,,96,804,Clouds,overcast clouds,04n
1677726000,2023-03-02 03:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,-1.97,,-4.18,-3.72,-2.58,-1.23,1005,,,83,1.34,293,2.24,,,,,96,804,Clouds,overcast clouds,04n
1677729600,2023-03-02 04:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,-2.52,,-6.38,-5.7,-2.66,-2.34,1005,,,72,2.24,316,,,,,,94,804,Clouds,overcast clouds,04n
1677733200,2023-03-02 05:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,-2.61,,-4.39,-2.61,-3.13,-2.05,1005,,,86,0.45,265,1.34,,,,,95,804,Clouds,overcast clouds,04n
1677736800,2023-03-02 06:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,-3.11,,-4.75,-3.11,-3.69,-2.53,1005,,,87,0.08,251,,,,,,63,803,Clouds,broken clouds,04n
1677740400,2023-03-02 07:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,-3.25,,-4.89,-3.25,-3.69,-2.53,1005,,,87,0.45,306,1.34,,,,,28,802,Clouds,scattered clouds,03n
1677744000,2023-03-02 08:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,-3.84,,-5.34,-5.85,-4.65,-3.47,1003,,,88,1.35,232,,,,,,15,801,Clouds,few clouds,02n
1677747600,2023-03-02 09:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,-4.36,,-5.99,-4.36,-4.84,-1.78,1008,,,87,1.11,228,,,,,,7,800,Clear,sky is clear,01n
1677751200,2023-03-02 10:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,-5.24,,-8.56,-5.24,-8.9,-2.34,1006,,,75,1.03,208,,,,,,4,800,Clear,sky is clear,01n
1677754800,2023-03-02 11:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,-4.5,,-5.48,-4.5,-5.21,-4.1,1000,,,92,0.45,239,0.45,,,,,16,801,Clouds,few clouds,02n
1677758400,2023-03-02 12:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,-3.83,,-7.03,-3.83,-4.8,-3.16,1003,,,76,0.45,209,0.89,,,,,39,802,Clouds,scattered clouds,03n
1677762000,2023-03-02 13:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,-3.95,,-5.58,-3.95,-4.8,-3.16,1003,,,87,0.45,314,0.89,,,,,41,802,Clouds,scattered clouds,03n
1677765600,2023-03-02 14:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,-3.36,,-5.41,-5.29,-5.31,-2.34,1002,,,84,1.34,322,,,,,,36,802,Clouds,scattered clouds,03d
1677769200,2023-03-02 15:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,-2.4,,-4.89,-2.4,-3.44,-1.33,1003,,,81,0.89,319,,,,,,10,800,Clear,sky is clear,01d
1677772800,2023-03-02 16:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,-0.84,,-4.11,-2.44,-1.55,0.44,1005,,,76,1.34,355,1.34,,,,,0,800,Clear,sky is clear,01d
1677776400,2023-03-02 17:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,1.33,,-4,1.33,0.2,2.57,1005,,,65,0.89,0,2.24,,,,,0,800,Clear,sky is clear,01d
1677780000,2023-03-02 18:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,3.64,,-4.25,2.63,2.9,4.69,1008,,,54,1.34,63,1.79,,,,,0,800,Clear,sky is clear,01d
1677783600,2023-03-02 19:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,4.73,,-4.25,3.86,4.64,5.68,1010,,,50,1.34,39,2.24,,,,,1,800,Clear,sky is clear,01d
1677787200,2023-03-02 20:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,6.3,,-5.02,5.64,6.27,6.56,1009,,,42,1.34,106,3.58,,,,,12,801,Clouds,few clouds,02d
1677790800,2023-03-02 21:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,7.5,,-5.54,7.5,6.19,8.36,1009,,,37,0.45,146,3.13,,,,,48,802,Clouds,scattered clouds,03d
1677794400,2023-03-02 22:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,7.89,,-5.23,7.89,7.38,8.44,1008,,,37,0.89,158,3.13,,,,,32,802,Clouds,scattered clouds,03d
1677798000,2023-03-02 23:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,7.8,,-5.94,7.33,7.22,8.46,1006,,,35,1.34,116,4.47,,,,,70,803,Clouds,broken clouds,04d
1677801600,2023-03-03 00:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,7.22,,-5.76,6.16,6.35,8.38,1006,,,37,1.79,114,4.02,,,,,49,802,Clouds,scattered clouds,03d
1677805200,2023-03-03 01:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,6.31,,-10.5,6.31,5.35,6.31,1005,,,26,0.89,294,1.34,,,,,52,803,Clouds,broken clouds,04n
1677808800,2023-03-03 02:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,4.17,,-6.47,2.64,3.13,4.78,1002,,,43,1.79,338,2.68,,,,,0,800,Clear,sky is clear,01n
1677812400,2023-03-03 03:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,2.63,,-5.98,2.63,1.46,3.67,1002,,,50,0.89,301,2.24,,,,,2,800,Clear,sky is clear,01n
1677816000,2023-03-03 04:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,1.21,,-5.24,1.21,-0.21,2.01,1002,,,59,0.45,5,1.34,,,,,75,803,Clouds,broken clouds,04n
1677819600,2023-03-03 05:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,0.23,,-5.3,-2.25,-0.31,0.68,1001,,,63,2.05,239,,,,,,94,804,Clouds,overcast clouds,04n
1677823200,2023-03-03 06:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,-0.62,,-5.38,-3.61,-1.32,0.8,1001,,,67,2.36,241,,,,,,67,803,Clouds,broken clouds,04n
1677826800,2023-03-03 07:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,-1.1,,-5.84,-4.24,-1.55,1.36,1005,,,67,2.42,232,,,,,,39,802,Clouds,scattered clouds,03n
1677830400,2023-03-03 08:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,-1.11,,-6.38,-4.21,-1.77,2.47,1003,,,64,2.38,230,,,,,,27,802,Clouds,scattered clouds,03n
1677834000,2023-03-03 09:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,-1.84,,-8.21,-5.3,-3.01,-0.12,1001,,,58,2.59,230,,,,,,45,802,Clouds,scattered clouds,03n
1677837600,2023-03-03 10:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,-1.75,,-6.99,-1.75,-2.33,0.8,1001,,,64,0.45,219,,,,,,51,803,Clouds,broken clouds,04n
1677841200,2023-03-03 11:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,-1.81,,-8.58,-5.2,-3.37,-0.67,1001,,,56,2.53,231,,,,,,89,804,Clouds,overcast clouds,04n
1677844800,2023-03-03 12:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,-2.09,,-6.79,-2.09,-2.61,0.24,1005,,,67,0.45,232,1.79,,,,,92,804,Clouds,overcast clouds,04n
1677848400,2023-03-03 13:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,-0.91,,-6.74,-0.91,-1.33,2.64,1005,,,61,0.89,151,2.24,,,,,70,803,Clouds,broken clouds,04n
1677852000,2023-03-03 14:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,-0.43,,-8.34,-0.43,-1.47,2.11,1001,,,51,0.89,167,,,,,,37,802,Clouds,scattered clouds,03d
1677855600,2023-03-03 15:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,0.84,,-4.78,0.84,-0.36,1.91,1001,,,63,0.45,107,1.79,,,,,38,802,Clouds,scattered clouds,03d
1677859200,2023-03-03 16:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,3.1,,-5.83,3.1,2.67,4.88,1001,,,49,0.89,263,,,,,,64,803,Clouds,broken clouds,04d
1677862800,2023-03-03 17:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,5.53,,-6.5,5.53,4.6,6.91,1000,,,39,0.45,96,1.34,,,,,75,803,Clouds,broken clouds,04d
1677866400,2023-03-03 18:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,6.96,,-6.28,5.44,6.27,7.66,999,,,36,2.24,39,3.58,,,,,60,803,Clouds,broken clouds,04d
1677870000,2023-03-03 19:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,8.79,,-6.57,6.98,7.42,9.79,999,,,31,3.13,6,5.81,,,,,87,804,Clouds,overcast clouds,04d
1677873600,2023-03-03 20:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,9.15,,-6.67,8.01,8.01,9.61,1002,,,30,2.24,13,4.02,,,,,98,804,Clouds,overcast clouds,04d
1677877200,2023-03-03 21:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,8.53,,-5.37,7.28,7.94,9.24,997,,,35,2.24,38,6.71,0.13,,,,95,500,Rain,light rain,10d
1677880800,2023-03-03 22:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,7.36,,-4.74,5.56,6.83,8.02,998,,,40,2.68,329,5.81,,,,,88,804,Clouds,overcast clouds,04d
1677884400,2023-03-03 23:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,4.07,,-0.29,3.11,2.9,4.24,996,,,73,1.34,9,,,,,,98,804,Clouds,overcast clouds,04d
1677888000,2023-03-04 00:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,2.87,,1.24,2.87,2.57,3.77,983,,,89,0.89,10,,,,,,86,804,Clouds,overcast clouds,04d
1677891600,2023-03-04 01:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,2.36,,-0.2,2.36,1.79,3.22,1001,,,83,0.89,135,2.24,0.19,,,,97,500,Rain,light rain,10n
1677895200,2023-03-04 02:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,1.58,,-0.73,1.58,0.91,2.09,1002,,,84,0.89,131,1.34,,,0.22,,87,600,Snow,light snow,13n
1677898800,2023-03-04 03:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,0.6,,-1.3,0.6,-0.21,1.36,1003,,,86,0.89,181,1.34,,,0.14,,78,600,Snow,light snow,13n
1677902400,2023-03-04 04:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,-0.3,,-1.84,-2.13,-1.32,0.34,1004,,,88,1.52,171,,,,,,35,802,Clouds,scattered clouds,03n
1677906000,2023-03-04 05:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,-0.54,,-2.08,-0.54,-0.99,0.34,1008,,,88,0.45,173,1.34,,,,,25,802,Clouds,scattered clouds,03n
1677909600,2023-03-04 06:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,-1.23,,-2.62,-1.23,-2.06,-0.66,1009,,,89,0.45,244,1.79,,,,,28,802,Clouds,scattered clouds,03n
1677913200,2023-03-04 07:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,-2.15,,-3.27,-4.75,-2.62,-1.42,1011,,,91,1.85,210,,,,,,2,800,Clear,sky is clear,01n
1677916800,2023-03-04 08:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,-2.04,,-4.68,-2.04,-2.61,0.44,1010,,,80,0.45,215,1.79,,,,,1,800,Clear,sky is clear,01n
1677920400,2023-03-04 09:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,-0.96,,-7.98,-3.3,-2.53,0.44,1011,,,55,1.8,224,,,,,,1,800,Clear,sky is clear,01n
1677924000,2023-03-04 10:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,-2.12,,-7.17,-3.89,-2.91,-2.06,1013,,,65,1.34,198,,,,,,0,800,Clear,sky is clear,01n
1677927600,2023-03-04 11:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,-4.99,,-9.43,-8.78,-6.41,-1.23,1011,,,68,2.38,221,,,,,,0,800,Clear,sky is clear,01n
1677931200,2023-03-04 12:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,-5.51,,-9.6,-9.21,-6.89,-2.89,1012,,,70,2.24,222,,,,,,0,800,Clear,sky is clear,01n
1677934800,2023-03-04 13:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,-5.29,,-9.72,-8.69,-6.74,-2.89,1013,,,68,2.05,226,,,,,,27,802,Clouds,scattered clouds,03n
1677938400,2023-03-04 14:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,-4.89,,-10.01,-7.97,-6.18,-3.29,1017,,,64,1.88,223,,,,,,84,803,Clouds,broken clouds,04d
1677942000,2023-03-04 15:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,-1.81,,-6.02,-1.81,-3.07,-0.43,1013,,,70,0.45,24,,,,,,24,801,Clouds,few clouds,02d
1677945600,2023-03-04 16:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,-0.66,,-5.07,-0.66,-1.25,1.34,1013,,,69,0.89,83,2.68,,,,,73,803,Clouds,broken clouds,04d
1677949200,2023-03-04 17:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,1.76,,-3.28,-0.15,0.42,3.13,1008,,,67,1.79,100,3.58,,,,,0,800,Clear,sky is clear,01d
1677952800,2023-03-04 18:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,4.25,,-3.96,2.73,2.64,5.17,1012,,,53,1.79,173,4.47,,,,,7,800,Clear,sky is clear,01d
1677956400,2023-03-04 19:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,5.47,,-3.88,3.31,4.09,7.02,1007,,,49,2.68,159,,0.25,,,,21,500,Rain,light rain,10d
1677960000,2023-03-04 20:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,5.93,,-4.77,5.93,5.16,7.02,1006,,,44,0.89,112,2.68,,,,,100,804,Clouds,overcast clouds,04d
1677963600,2023-03-04 21:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,7.33,,-4.19,6.29,6.31,8.68,1004,,,42,1.79,92,,,,,,98,804,Clouds,overcast clouds,04d
1677967200,2023-03-04 22:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,7.43,,-4.11,5.99,5.98,8.5,1008,,,42,2.24,11,4.47,,,,,99,804,Clouds,overcast clouds,04d
1677970800,2023-03-04 23:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,5.92,,-3.76,4.21,5.24,6.28,1008,,,48,2.24,316,4.47,,,,,99,804,Clouds,overcast clouds,04d
1677974400,2023-03-05 00:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,4.52,,-3.74,3.04,4.05,4.89,1003,,,53,1.79,323,4.47,,,,,95,804,Clouds,overcast clouds,04d
1677978000,2023-03-05 01:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,3.3,,-3.69,2.24,2.98,3.77,1003,,,58,1.34,11,3.13,,,,,95,804,Clouds,overcast clouds,04n
1677981600,2023-03-05 02:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,2.41,,-2.91,1.24,1.87,3.22,1003,,,66,1.34,35,1.79,,,,,81,803,Clouds,broken clouds,04n
1677985200,2023-03-05 03:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,2.04,,-2.35,0.17,1.55,3.13,997,,,71,1.79,177,,,,,,79,803,Clouds,broken clouds,04n
1677988800,2023-03-05 04:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,0.94,,-3.12,0.94,-0.39,2.43,1006,,,72,0.45,343,,,,,,6,800,Clear,sky is clear,01n
1677992400,2023-03-05 05:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,-0.49,,-3.93,-0.49,-2.11,1.19,1005,,,75,0.89,37,1.79,,,,,0,800,Clear,sky is clear,01n
1677996000,2023-03-05 06:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,-2.14,,-5.08,-2.14,-2.62,-1.23,1005,,,78,0.89,337,,,,,,0,800,Clear,sky is clear,01n
1677999600,2023-03-05 07:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,-1.55,,-4.65,-5.56,-3.17,0.57,1006,,,77,3.22,212,,,,,,0,800,Clear,sky is clear,01n
1678003200,2023-03-05 08:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,-1.22,,-6.31,-5.22,-2.97,0.53,1004,,,65,3.28,216,,,,,,0,800,Clear,sky is clear,01n
1678006800,2023-03-05 09:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,-2.7,,-7.56,-7,-4.55,-0.72,1003,,,66,3.27,221,,,,,,0,800,Clear,sky is clear,01n
1678010400,2023-03-05 10:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,-1.8,,-7.59,-4.61,-3.21,0.51,1004,,,61,2.04,233,,,,,,0,800,Clear,sky is clear,01n
1678014000,2023-03-05 11:00:00 +0000 UTC,-25200,Denver,39.739236,-104.990251,-1.58,,-7.57,-3.45,-3.03,0.77,1005,,,60,1.44,248,,,,,,0,800,Clear,sky is clear,01n
